COU_ID;COU_NAME
4420;Japan                            
4421;Japan                            
4422;Japan                            
4423;Japan                            
4424;Japan                            
4425;Japan                            
4426;Japan                            
4427;Japan                            
4428;Japan                            
4429;Japan                            
4430;Japan                            
4431;Japan                            
4432;Japan                            
4433;Japan                            
4434;Japan                            
4435;Japan                            
4436;Japan                            
4437;Japan                            
4438;Japan                            
4439;Japan                            
4440;Japan                            
4441;Japan                            
4442;Japan                            
4443;Japan                            
4444;Japan                            
4445;Japan                            
4446;Japan                            
4447;Japan                            
4448;Japan                            
4449;Japan                            
4450;Japan                            
4451;Japan                            
4452;Japan                            
4453;Japan                            
4454;Japan                            
4455;Japan                            
4456;Japan                            
4457;Japan                            
4458;Japan                            
4459;Japan                            
4460;Japan                            
4461;Japan                            
4462;Japan                            
4463;Japan                            
4464;Japan                            
4465;Japan                            
4466;Japan                            
4467;Japan                            
4468;Japan                            
4469;Japan                            
4470;Japan                            
4471;Japan                            
4472;Japan                            
4473;Japan                            
4474;Japan                            
4475;Japan                            
4476;Japan                            
4477;Japan                            
4478;Japan                            
4479;Japan                            
4480;Japan                            
4481;Japan                            
4482;Japan                            
4483;Japan                            
4484;Japan                            
4485;Japan                            
4486;Japan                            
4487;Japan                            
4488;Japan                            
4489;Japan                            
4490;Japan                            
4491;Japan                            
4492;Japan                            
4493;Japan                            
4494;Japan                            
4495;Japan                            
4496;Japan                            
4497;Japan                            
4498;Japan                            
4499;Japan                            
4500;Japan                            
4501;Japan                            
4502;Japan                            
4503;Japan                            
4504;Japan                            
4505;Japan                            
4506;Japan                            
4507;Japan                            
4508;Japan                            
4509;Japan                            
4510;Japan                            
4511;Japan                            
4512;Japan                            
4513;Japan                            
4514;Japan                            
4515;Japan                            
4516;Japan                            
4517;Japan                            
4518;Japan                            
4519;Japan                            
4520;Japan                            
4521;Japan                            
4522;Japan                            
4523;Japan                            
4524;Japan                            
4525;Japan                            
4526;Japan                            
4527;Japan                            
4528;Japan                            
4529;Japan                            
4530;Japan                            
4531;Japan                            
4532;Japan                            
4533;Japan                            
4534;Japan                            
4535;Japan                            
4536;Japan                            
4537;Japan                            
4538;Japan                            
4539;Japan                            
4540;Japan                            
4541;Japan                            
4542;Japan                            
4543;Japan                            
4544;Japan                            
4545;Japan                            
4546;Japan                            
4547;Japan                            
4548;Japan                            
4549;Japan                            
4550;Japan                            
4551;Japan                            
4552;Japan                            
4553;Japan                            
4554;Japan                            
4555;Japan                            
4556;Japan                            
4557;Japan                            
4558;Japan                            
4559;Japan                            
4560;Japan                            
4561;Japan                            
4562;Japan                            
4563;Japan                            
4564;Japan                            
4565;Japan                            
4566;Japan                            
4567;Japan                            
4568;Japan                            
4569;Japan                            
4570;Japan                            
4571;Japan                            
4572;Japan                            
4573;Japan                            
4574;Japan                            
4575;Japan                            
4576;Japan                            
4577;Japan                            
4578;Japan                            
4579;Japan                            
4580;Japan                            
4581;Japan                            
4582;Japan                            
4583;Japan                            
4584;Japan                            
4585;Japan                            
4586;Japan                            
4587;Japan                            
4588;Japan                            
4589;Japan                            
4590;Japan                            
4591;Japan                            
4592;Japan                            
4593;Japan                            
4594;Japan                            
4595;Japan                            
4596;Japan                            
4597;Japan                            
4598;Japan                            
4599;Japan                            
4600;Japan                            
4601;Japan                            
4602;Japan                            
4603;Japan                            
4604;Japan                            
4605;Japan                            
4606;Japan                            
4607;Japan                            
4608;Japan                            
4609;Japan                            
4610;Japan                            
4611;Japan                            
4612;Japan                            
4613;Japan                            
4614;Japan                            
4615;Japan                            
4616;Japan                            
4617;Japan                            
4618;Japan                            
4619;Japan                            
4620;Japan                            
4621;Japan                            
4622;Japan                            
4623;Japan                            
4624;Japan                            
4625;Japan                            
4626;Japan                            
4627;Japan                            
4628;Japan                            
4629;Japan                            
4630;Japan                            
4631;Japan                            
4632;Japan                            
4633;Japan                            
4634;Japan                            
4635;Japan                            
4636;Japan                            
4637;Japan                            
4638;Japan                            
4639;Japan                            
4640;Japan                            
4641;Japan                            
4642;Japan                            
4643;Japan                            
4644;Japan                            
4645;Japan                            
4646;Japan                            
4647;Japan                            
4648;Japan                            
4649;Japan                            
4650;Japan                            
4651;Japan                            
4652;Japan                            
4653;Japan                            
4654;Japan                            
4655;Japan                            
4656;Japan                            
4657;Japan                            
4658;Japan                            
4659;Japan                            
4660;Japan                            
4661;Japan                            
4662;Japan                            
4663;Japan                            
4664;Japan                            
4665;Japan                            
4666;Japan                            
4667;Japan                            
4668;Japan                            
4669;Japan                            
4670;Japan                            
4671;Japan                            
4672;Japan                            
4673;Japan                            
4674;Japan                            
4675;Japan                            
4676;Japan                            
4677;Japan                            
4678;Japan                            
4679;Japan                            
4680;Japan                            
4681;Japan                            
4682;Japan                            
4683;Japan                            
4684;Japan                            
4685;Japan                            
4686;Japan                            
4687;Japan                            
4688;Japan                            
4689;Japan                            
4690;Japan                            
4691;Japan                            
4692;Japan                            
4693;Japan                            
4694;Japan                            
4695;Japan                            
4696;Japan                            
4697;Japan                            
4698;Japan                            
4699;Japan                            
4700;Japan                            
4701;Japan                            
4702;Japan                            
4703;Japan                            
4704;Japan                            
4705;Japan                            
4706;Japan                            
4707;Japan                            
4708;Japan                            
4709;Japan                            
4710;Japan                            
4711;Japan                            
4712;Japan                            
4713;Japan                            
4714;Japan                            
4715;Japan                            
4716;Japan                            
4717;Japan                            
4718;Japan                            
4719;Japan                            
4720;Japan                            
4721;Japan                            
4722;Japan                            
4723;Japan                            
4724;Japan                            
4725;Japan                            
4726;Japan                            
4727;Japan                            
4728;Japan                            
4729;Japan                            
4730;Japan                            
4731;Japan                            
4732;Japan                            
4733;Japan                            
4734;Japan                            
4735;Japan                            
4736;Japan                            
4737;Japan                            
4738;Japan                            
4739;Japan                            
4740;Japan                            
4741;Japan                            
4742;Japan                            
4743;Japan                            
4744;Japan                            
4745;Japan                            
4746;Japan                            
4747;Japan                            
4748;Japan                            
4749;Japan                            
4750;Japan                            
4751;Japan                            
4752;Japan                            
4753;Japan                            
4754;Japan                            
4755;Japan                            
4756;Japan                            
4757;Japan                            
4758;Japan                            
4759;Japan                            
4760;Japan                            
4761;Japan                            
4762;Japan                            
4763;Japan                            
4764;Japan                            
4765;Japan                            
4766;Japan                            
4767;Japan                            
4768;Japan                            
4769;Japan                            
4770;Japan                            
4771;Japan                            
4772;Japan                            
4773;Japan                            
4774;Japan                            
4775;Japan                            
4776;Japan                            
4777;Japan                            
4778;Japan                            
4779;Japan                            
4780;Japan                            
4781;Japan                            
4782;Japan                            
4783;Japan                            
4784;Japan                            
4785;Japan                            
4786;Japan                            
4787;Japan                            
4788;Japan                            
4789;Japan                            
4790;Japan                            
4791;Japan                            
4792;Japan                            
4793;Japan                            
4794;Japan                            
4795;Japan                            
4796;Japan                            
4797;Japan                            
4798;Japan                            
4799;Japan                            
4800;Japan                            
4801;Japan                            
4802;Japan                            
4803;Japan                            
4804;Japan                            
4805;Japan                            
4806;Japan                            
4807;Japan                            
4808;Japan                            
4809;Japan                            
4810;Japan                            
4811;Japan                            
4812;Japan                            
4813;Japan                            
4814;Japan                            
4815;Japan                            
4816;Japan                            
4817;Japan                            
4818;Japan                            
4819;Japan                            
4820;Japan                            
4821;Japan                            
4822;Japan                            
4823;Japan                            
4824;Japan                            
4825;Japan                            
4826;Japan                            
4827;Japan                            
4828;Japan                            
4829;Japan                            
4830;Japan                            
4831;Japan                            
4832;Japan                            
4833;Japan                            
4834;Japan                            
4835;Japan                            
4836;Japan                            
4837;Japan                            
4838;Japan                            
4839;Japan                            
4840;Japan                            
4841;Japan                            
4842;Japan                            
4843;Japan                            
4844;Japan                            
4845;Japan                            
4846;Japan                            
4847;Japan                            
4848;Japan                            
4849;Japan                            
4850;Japan                            
4851;Japan                            
4852;Japan                            
4853;Japan                            
4854;Japan                            
4855;Japan                            
4856;Japan                            
4857;Japan                            
4858;Japan                            
4859;Japan                            
4860;Japan                            
4861;Japan                            
4862;Japan                            
4863;Japan                            
4864;Japan                            
4865;Japan                            
4866;Japan                            
4867;Japan                            
4868;Japan                            
4869;Japan                            
4870;Japan                            
4871;Japan                            
4872;Japan                            
4873;Japan                            
4874;Japan                            
4875;Japan                            
4876;Japan                            
4877;Japan                            
4878;Japan                            
4879;Japan                            
4880;Japan                            
4881;Japan                            
4882;Japan                            
4883;Japan                            
4884;Japan                            
4885;Japan                            
4886;Japan                            
4887;Japan                            
4888;Japan                            
4889;Japan                            
4890;Japan                            
4891;Japan                            
4892;Japan                            
4893;Japan                            
4894;Japan                            
4895;Japan                            
4896;Japan                            
4897;Japan                            
4898;Japan                            
4899;Japan                            
4900;Japan                            
4901;Japan                            
4902;Japan                            
4903;Japan                            
4904;Japan                            
4905;Japan                            
4906;Japan                            
4907;Japan                            
4908;Japan                            
4909;Japan                            
4910;Japan                            
4911;Japan                            
4912;Japan                            
4913;Japan                            
4914;Japan                            
4915;Japan                            
4916;Japan                            
4917;Japan                            
4918;Japan                            
4919;Japan                            
4920;Japan                            
4921;Japan                            
4922;Japan                            
4923;Japan                            
4924;Japan                            
4925;Japan                            
4926;Japan                            
4927;Japan                            
4928;Japan                            
4929;Japan                            
4930;Japan                            
4931;Japan                            
4932;Japan                            
4933;Japan                            
4934;Japan                            
4935;Japan                            
4936;Japan                            
4937;Japan                            
4938;Japan                            
4939;Japan                            
4940;Japan                            
4941;Japan                            
4942;Japan                            
4943;Japan                            
4944;Japan                            
4945;Japan                            
4946;Japan                            
4947;Japan                            
4948;Japan                            
4949;Japan                            
4950;Japan                            
4951;Japan                            
4952;Japan                            
4953;Japan                            
4954;Japan                            
4955;Japan                            
4956;Japan                            
4957;Japan                            
4958;Japan                            
4959;Japan                            
4960;Japan                            
4961;Japan                            
4962;Japan                            
4963;Japan                            
4964;Japan                            
4965;Japan                            
4966;Japan                            
4967;Japan                            
4968;Japan                            
4969;Japan                            
4970;Japan                            
4971;Japan                            
4972;Japan                            
4973;Japan                            
4974;Japan                            
4975;Japan                            
4976;Japan                            
4977;Japan                            
4978;Japan                            
4979;Japan                            
4980;Japan                            
4981;Japan                            
4982;Japan                            
4983;Japan                            
4984;Japan                            
4985;Japan                            
4986;Japan                            
4987;Japan                            
4988;Japan                            
4989;Japan                            
4990;Japan                            
4991;Japan                            
4992;Japan                            
4993;Japan                            
4994;Japan                            
4995;Japan                            
4996;Japan                            
4997;Japan                            
4998;Japan                            
4999;Japan                            
5000;Japan                            
5001;Japan                            
5002;Japan                            
5003;Japan                            
5004;Japan                            
5005;Japan                            
5006;Japan                            
5007;Japan                            
5008;Japan                            
5009;Japan                            
5010;Japan                            
5011;Japan                            
5012;Japan                            
5013;Japan                            
5014;Japan                            
5015;Japan                            
5016;Japan                            
5017;Japan                            
5018;Japan                            
5019;Japan                            
5020;Japan                            
5021;Japan                            
5022;Japan                            
5023;Japan                            
5024;Japan                            
5025;Japan                            
5026;Japan                            
5027;Japan                            
5028;Japan                            
5029;Japan region                     
5030;Jawa                             
5031;Jeddah                           
5032;Jersey                           
5033;Jiangsu                          
5034;Jordan                           
5035;Kansas                           
5036;Kauai                            
5037;Kazakastan                       
5038;Kazakhstan                       
5039;Kent                             
5040;Kentucky                         
5041;Kenya                            
5042;Kenya                            
5043;Kenya                            
5044;Kenya                            
5045;Kenya                            
5046;Kenya                            
5047;Kenya                            
5048;Kenya                            
5049;Kenya                            
5050;Kenya                            
5051;Kenya                            
5052;Kenya                            
5053;Kenya                            
5054;Kenya                            
5055;Kenya                            
5056;Khmer Republic                   
5057;Kirghizia                        
5058;Kodiak Island                    
5059;Kosovo                           
5060;Kuwait                           
5061;Kyrgyzstan                       
5062;Labrador                         
5063;Lancs                            
5064;Laos                             
5065;Latvia                           
5066;Lebanon                          
5067;Leeward Islands                  
5068;Lesotho                          
5069;Liberia                          
5070;Libya                            
5071;Lochgoilhead                     
5072;Loire                            
5073;Lombardia                        
5074;Lombok Island                    
5075;London                           
5076;Lorraine                         
5077;Los Angeles                      
5078;Louisiana                        
5079;Luxembourg                       
5080;Macedonia                        
5081;Madagascar                       
5082;Madrid                           
5083;Maharashtra                      
5084;Maine                            
5085;Malagasy Republic                
5086;Malawi                           
5087;Malaya                           
5088;Malaysia                         
5089;Mali                             
5090;Malinau district                 
5091;Malta                            
5092;Manatoba                         
5093;Manitoba                         
5094;Manmar                           
5095;Margarita Island                 
5096;Mariana Islands                  
5097;Marine Base                      
5098;Marshall Islands                 
5099;Martinique                       
5100;Martinique                       
5101;Martinique                       
5102;Martinique                       
5103;Martinique                       
5104;Maryland                         
5105;Massachusetts                    
5106;Massachutes                      
5107;Mauretania                       
5108;Mauritania                       
5109;Mexic                            
5110;Mexico                           
5111;Mexico                           
5112;Mexico                           
5113;Mexico                           
5114;Mexico                           
5115;Mexico                           
5116;Mexico                           
5117;Mexico                           
5118;Mexico                           
5119;Mexico                           
5120;Mexico                           
5121;Mexico                           
5122;Mexico                           
5123;Mexico                           
5124;Mexico                           
5125;Mexico                           
5126;Mexico                           
5127;Mexico                           
5128;Mexico                           
5129;Mexico                           
5130;Mexico                           
5131;Mexico                           
5132;Mexico                           
5133;Mexico                           
5134;Mexico                           
5135;Mexico                           
5136;Mexico                           
5137;Mexico                           
5138;Mexico                           
5139;Mexico                           
5140;Mexico                           
5141;Mexico                           
5142;Mexico                           
5143;Mexico                           
5144;Mexico                           
5145;Mexico                           
5146;Mexico                           
5147;Mexico                           
5148;Mexico                           
5149;Mexico                           
5150;Mexico                           
5151;Mexico                           
5152;Mexico                           
5153;Mexico                           
5154;Mexico                           
5155;Mexico                           
5156;Mexico                           
5157;Mexico                           
5158;Mexico                           
5159;Mexico                           
5160;Mexico                           
5161;Mexico                           
5162;Mexico                           
5163;Mexico                           
5164;Mexico                           
5165;Mexico                           
5166;Mexico                           
5167;Mexico                           
5168;Mexico                           
5169;Mexico                           
5170;Mexico                           
5171;Mexico                           
5172;Mexico                           
5173;Mexico                           
5174;Mexico                           
5175;Mexico                           
5176;Mexico                           
5177;Mexico                           
5178;Mexico                           
5179;Mexico                           
5180;Mexico                           
5181;Mexico                           
5182;Mexico                           
5183;Mexico                           
5184;Mexico                           
5185;Mexico                           
5186;Mexico                           
5187;Mexico                           
5188;Mexico                           
5189;Mexico                           
5190;Mexico                           
5191;Mexico                           
5192;Mexico                           
5193;Mexico                           
5194;Mexico                           
5195;Mexico                           
5196;Mexico                           
5197;Mexico                           
5198;Mexico                           
5199;Mexico                           
5200;Mexico                           
5201;Mexico                           
5202;Mexico                           
5203;Mexico                           
5204;Mexico                           
5205;Mexico                           
5206;Mexico                           
5207;Mexico                           
5208;Mexico                           
5209;Mexico                           
5210;Mexico                           
5211;Mexico                           
5212;Mexico                           
5213;Mexico                           
5214;Mexico                           
5215;Mexico                           
5216;Mexico                           
5217;Mexico                           
5218;Mexico                           
5219;Mexico                           
5220;Mexico                           
5221;Mexico                           
5222;Mexico                           
5223;Mexico                           
5224;Mexico                           
5225;Mexico                           
5226;Mexico                           
5227;Mexico                           
5228;Mexico                           
5229;Mexico                           
5230;Mexico                           
5231;Mexico                           
5232;Mexico                           
5233;Mexico                           
5234;Mexico                           
5235;Mexico                           
5236;Mexico                           
5237;Mexico                           
5238;Mexico                           
5239;Mexico                           
5240;Mexico                           
5241;Mexico                           
5242;Mexico                           
5243;Mexico                           
5244;Mexico                           
5245;Mexico                           
5246;Mexico                           
5247;Mexico                           
5248;Mexico                           
5249;Mexico                           
5250;Mexico                           
5251;Mexico                           
5252;Miami                            
5253;Miao-li                          
5254;Michigan                         
5255;Micronesia                       
5256;Middlesex                        
5257;Minnesota                        
5258;Minnisota                        
5259;Mississipi                       
5260;Mississippi                      
5261;Missouri                         
5262;Moldavia                         
5263;Moldova                          
5264;Molokai                          
5265;Mongolia                         
5266;Montana                          
5267;Montserrat                       
5268;Montserrat                       
5269;Montserrat                       
5270;Montserrat                       
5271;Morocco                          
5272;Morroco                          
5273;Mount Mamarosa                   
5274;Mozambique                       
5275;Mt. Fuji                         
5276;Myanmar                          
5277;N of  Santander                  
5278;Nambia                           
5279;Namibia                          
5280;Napal                            
5281;NE of Bermuda                    
5282;near Ajaccio                     
5283;near Bandar Abbas                
5284;near Chicago                     
5285;near Covington                   
5286;Near Dioubel                     
5287;near Ft. Collins                 
5288;near Grants                      
5289;near Kampung Ladang              
5290;near Kedarnath                   
5291;near Milton                      
5292;near Natanz                      
5293;near Pacific Grove               
5294;near Plymouth                    
5295;near Point Barrow                
5296;near Roussillon                  
5297;near Santa Barbara               
5298;near Silver Plume                
5299;near Strasbourg                  
5300;near Tehran                      
5301;near Ueno Village                
5302;near Vitacura                    
5303;Nebraska                         
5304;Nepal                            
5305;Netherlands                      
5306;Netherlands                      
5307;Netherlands                      
5308;Netherlands                      
5309;Netherlands                      
5310;Netherlands                      
5311;Netherlands                      
5312;Netherlands                      
5313;Netherlands                      
5314;Netherlands                      
5315;Netherlands                      
5316;Netherlands                      
5317;Netherlands                      
5318;Netherlands                      
5319;Netherlands                      
5320;Netherlands                      
5321;Netherlands                      
5322;Netherlands                      
5323;Netherlands                      
5324;Netherlands                      
5325;Netherlands                      
5326;Netherlands                      
5327;Netherlands                      
5328;Netherlands                      
5329;Netherlands                      
5330;Netherlands                      
5331;Netherlands                      
5332;Netherlands                      
5333;Netherlands                      
5334;Netherlands                      
5335;Netherlands Antilles             
5336;Netherlands Indies               
5337;Nevada                           
5338;New Caledonia                    
5339;New Guinea                       
5340;New Hampshire                    
5341;New Jersey                       
5342;New Mexico                       
5343;New Orleans                      
5344;New York                         
5345;New York (Idlewild)              
5346;New Zealand                      
5347;New Zealand                      
5348;New Zealand                      
5349;New Zealand                      
5350;New Zealand                      
5351;New Zealand                      
5352;New Zealand                      
5353;New Zealand                      
5354;New Zealand                      
5355;New Zealand                      
5356;New Zealand                      
5357;New Zealand                      
5358;New Zealand                      
5359;New Zealand                      
5360;New Zealand                      
5361;New Zealand                      
5362;New Zealand                      
5363;New Zealand                      
5364;New Zealand                      
5365;New Zealand                      
5366;New Zealand                      
5367;New Zealand                      
5368;New Zealand                      
5369;New Zealand                      
5370;New Zealand                      
5371;New Zealand                      
5372;New Zealand                      
5373;New Zealand                      
5374;New Zealand                      
5375;New Zealand                      
5376;New Zealand                      
5377;New Zealand                      
5378;New Zealand                      
5379;New Zealand                      
5380;New Zealand                      
5381;New Zealand                      
5382;New Zealand                      
5383;New Zealand                      
5384;New Zealand                      
5385;New Zealand                      
5386;New Zealand                      
5387;New Zealand                      
5388;New Zealand                      
5389;New Zealand                      
5390;New Zealand                      
5391;New Zealand                      
5392;New Zealand                      
5393;New Zealand                      
5394;New Zealand                      
5395;New Zealand                      
5396;New Zealand                      
5397;New Zealand                      
5398;New Zealand                      
5399;New Zealand                      
5400;New Zealand                      
5401;New Zealand                      
5402;New Zealand                      
5403;New Zealand                      
5404;New Zealand                      
5405;New Zealand                      
5406;New Zealand                      
5407;New Zealand                      
5408;New Zealand                      
5409;New Zealand                      
5410;New Zealand                      
5411;New Zealand                      
5412;New Zealand                      
5413;New Zealand                      
5414;New Zealand                      
5415;New Zealand                      
5416;New Zealand                      
5417;New Zealand                      
5418;New Zealand                      
5419;New Zealand                      
5420;New Zealand                      
5421;New Zealand                      
5422;New Zealand                      
5423;New Zealand                      
5424;New Zealand                      
5425;New Zealand                      
5426;New Zealand                      
5427;New Zealand                      
5428;New Zealand                      
5429;New Zealand                      
5430;New Zealand                      
5431;New Zealand                      
5432;New Zealand                      
5433;New Zealand                      
5434;New Zealand                      
5435;New Zealand                      
5436;New Zealand                      
5437;New Zealand                      
5438;New Zealand                      
5439;New Zealand                      
5440;New Zealand                      
5441;New Zealand                      
5442;New Zealand                      
5443;New Zealand                      
5444;New Zealand                      
5445;New Zealand                      
5446;New Zealand                      
5447;New Zealand                      
5448;New Zealand                      
5449;New Zealand                      
5450;New Zealand                      
5451;New Zealand                      
5452;New Zealand                      
5453;New Zealand                      
5454;New Zealand                      
5455;New Zealand                      
5456;New Zealand                      
5457;New Zealand                      
5458;New Zealand                      
5459;New Zealand                      
5460;New Zealand                      
5461;New Zealand                      
5462;New Zealand                      
5463;New Zealand                      
5464;New Zealand                      
5465;New Zealand                      
5466;New Zealand                      
5467;New Zealand                      
5468;New Zealand                      
5469;New Zealand                      
5470;New Zealand                      
5471;New Zealand                      
5472;New Zealand                      
5473;New Zealand                      
5474;New Zealand                      
5475;New Zealand                      
5476;New Zealand                      
5477;New Zealand                      
5478;New Zealand                      
5479;New Zealand                      
5480;New Zealand                      
5481;New Zealand                      
5482;New Zealand                      
5483;New Zealand                      
5484;New Zealand                      
5485;New Zealand                      
5486;New Zealand                      
5487;New Zealand                      
5488;New Zealand                      
5489;New Zealand                      
5490;New Zealand                      
5491;New Zealand                      
5492;New Zealand                      
5493;New Zealand                      
5494;New Zealand                      
5495;New Zealand                      
5496;New Zealand                      
5497;New Zealand                      
5498;New Zealand                      
5499;New Zealand                      
5500;New Zealand                      
5501;New Zealand                      
5502;New Zealand                      
5503;New Zealand                      
5504;New Zealand                      
5505;New Zealand                      
5506;New Zealand                      
5507;New Zealand                      
5508;New Zealand                      
5509;New Zealand                      
5510;New Zealand                      
5511;New Zealand                      
5512;New Zealand                      
5513;New Zealand                      
5514;New Zealand                      
5515;New Zealand                      
5516;New Zealand                      
5517;New Zealand                      
5518;New Zealand                      
5519;New Zealand                      
5520;New Zealand                      
5521;New Zealand                      
5522;New Zealand                      
5523;New Zealand                      
5524;New Zealand                      
5525;New Zealand                      
5526;New Zealand                      
5527;New Zealand                      
5528;New Zealand                      
5529;New Zealand                      
5530;New Zealand                      
5531;New Zealand                      
5532;New Zealand                      
5533;New Zealand                      
5534;New Zealand                      
5535;New Zealand                      
5536;New Zealand                      
5537;New Zealand                      
5538;New Zealand                      
5539;New Zealand                      
5540;New Zealand                      
5541;New Zealand                      
5542;New Zealand                      
5543;New Zealand                      
5544;New Zealand                      
5545;New Zealand                      
5546;New Zealand                      
5547;New Zealand                      
5548;New Zealand                      
5549;New Zealand                      
5550;New Zealand                      
5551;New Zealand                      
5552;New Zealand                      
5553;New Zealand                      
5554;New Zealand                      
5555;New Zealand                      
5556;New Zealand                      
5557;New Zealand                      
5558;New Zealand                      
5559;New Zealand                      
5560;New Zealand                      
5561;New Zealand                      
5562;New Zealand                      
5563;New Zealand                      
5564;New Zealand                      
5565;New Zealand                      
5566;New Zealand                      
5567;New Zealand                      
5568;New Zealand                      
5569;New Zealand                      
5570;New Zealand                      
5571;New Zealand                      
5572;New Zealand                      
5573;New Zealand                      
