VOL_ID;VOL_NAME;VOL_CAT;VOL_TYPE
3214;Kikai                                ;Confirmed Eruption  ;Caldera            
3215;Kikai                                ;Confirmed Eruption  ;Caldera            
3216;Kikai                                ;Confirmed Eruption  ;Caldera            
3217;Kikai                                ;Confirmed Eruption  ;Caldera            
3218;Kikai                                ;Confirmed Eruption  ;Caldera            
3219;Kikai                                ;Confirmed Eruption  ;Caldera            
3220;Kikai                                ;Confirmed Eruption  ;Caldera            
3221;Kikai                                ;Confirmed Eruption  ;Caldera            
3222;Kikai                                ;Confirmed Eruption  ;Caldera            
3223;Kikai                                ;Confirmed Eruption  ;Caldera            
3224;Kikai                                ;Uncertain Eruption  ;Caldera            
3225;Kikhpinych                           ;Confirmed Eruption  ;Stratovolcano      
3226;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3227;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3228;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3229;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3230;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3231;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3232;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3233;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3234;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3235;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3236;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3237;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3238;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3239;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3240;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3241;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3242;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3243;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3244;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3245;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3246;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3247;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3248;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3249;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3250;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3251;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3252;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3253;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3254;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3255;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3256;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3257;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3258;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3259;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3260;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3261;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3262;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3263;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3264;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3265;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3266;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3267;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3268;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3269;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3270;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3271;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3272;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3273;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3274;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3275;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3276;Kilauea                              ;Confirmed Eruption  ;Shield volcano     
3277;Kilauea                              ;Discredited Eruption;Shield volcano     
3278;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3279;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3280;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3281;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3282;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3283;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3284;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3285;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3286;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3287;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3288;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3289;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3290;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3291;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3292;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3293;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3294;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3295;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3296;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3297;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3298;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3299;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3300;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3301;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3302;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3303;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3304;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3305;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3306;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3307;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3308;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3309;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3310;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3311;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3312;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3313;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3314;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3315;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3316;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3317;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3318;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3319;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3320;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3321;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3322;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3323;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3324;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3325;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3326;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3327;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3328;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3329;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3330;Kirishimayama                        ;Confirmed Eruption  ;Shield volcano     
3331;Kirishimayama                        ;Discredited Eruption;Shield volcano     
3332;Kirishimayama                        ;Uncertain Eruption  ;Shield volcano     
3333;Kirishimayama                        ;Uncertain Eruption  ;Shield volcano     
3334;Kirishimayama                        ;Uncertain Eruption  ;Shield volcano     
3335;Kirishimayama                        ;Uncertain Eruption  ;Shield volcano     
3336;Kiska                                ;Confirmed Eruption  ;Stratovolcano      
3337;Kiska                                ;Confirmed Eruption  ;Stratovolcano      
3338;Kiska                                ;Confirmed Eruption  ;Stratovolcano      
3339;Kiska                                ;Confirmed Eruption  ;Stratovolcano      
3340;Kiska                                ;Uncertain Eruption  ;Stratovolcano      
3341;Kiska                                ;Uncertain Eruption  ;Stratovolcano      
3342;Kiska                                ;Uncertain Eruption  ;Stratovolcano      
3343;Kita-Fukutokutai                     ;Confirmed Eruption  ;Submarine volcano  
3344;Kita-Fukutokutai                     ;Uncertain Eruption  ;Submarine volcano  
3345;Kita-Fukutokutai                     ;Uncertain Eruption  ;Submarine volcano  
3346;Kita-Fukutokutai                     ;Uncertain Eruption  ;Submarine volcano  
3347;Kita-Fukutokutai                     ;Uncertain Eruption  ;Submarine volcano  
3348;Kita-Fukutokutai                     ;Uncertain Eruption  ;Submarine volcano  
3349;Kita-Ioto                            ;Confirmed Eruption  ;Stratovolcano      
3350;Kita-Ioto                            ;Confirmed Eruption  ;Stratovolcano      
3351;Kita-Ioto                            ;Confirmed Eruption  ;Stratovolcano      
3352;Kita-Ioto                            ;Uncertain Eruption  ;Stratovolcano      
3353;Kita-Ioto                            ;Uncertain Eruption  ;Stratovolcano      
3354;Kita-Ioto                            ;Uncertain Eruption  ;Stratovolcano      
3355;Kita-Ioto                            ;Uncertain Eruption  ;Stratovolcano      
3356;Kita-Ioto                            ;Uncertain Eruption  ;Stratovolcano      
3357;Kita-Ioto                            ;Uncertain Eruption  ;Stratovolcano      
3358;Kita-Ioto                            ;Uncertain Eruption  ;Stratovolcano      
3359;Kita-Ioto                            ;Uncertain Eruption  ;Stratovolcano      
3360;Kita-Ioto                            ;Uncertain Eruption  ;Stratovolcano      
3361;Kita-Ioto                            ;Uncertain Eruption  ;Stratovolcano      
3362;Kita-Ioto                            ;Uncertain Eruption  ;Stratovolcano      
3363;Kita-Ioto                            ;Uncertain Eruption  ;Stratovolcano      
3364;Kita-Ioto                            ;Uncertain Eruption  ;Stratovolcano      
3365;Kizimen                              ;Confirmed Eruption  ;Stratovolcano      
3366;Kizimen                              ;Confirmed Eruption  ;Stratovolcano      
3367;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3368;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3369;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3370;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3371;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3372;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3373;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3374;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3375;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3376;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3377;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3378;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3379;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3380;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3381;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3382;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3383;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3384;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3385;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3386;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3387;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3388;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3389;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3390;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3391;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3392;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3393;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3394;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3395;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3396;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3397;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3398;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3399;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3400;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3401;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3402;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3403;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3404;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3405;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3406;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3407;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3408;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3409;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3410;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3411;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3412;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3413;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3414;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3415;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3416;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3417;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3418;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3419;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3420;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3421;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3422;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3423;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3424;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3425;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3426;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3427;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3428;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3429;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3430;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3431;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3432;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3433;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3434;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3435;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3436;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3437;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3438;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3439;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3440;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3441;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3442;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3443;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3444;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3445;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3446;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3447;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3448;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3449;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3450;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3451;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3452;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3453;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3454;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3455;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3456;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3457;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3458;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3459;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3460;Klyuchevskoy                         ;Confirmed Eruption  ;Stratovolcano      
3461;Klyuchevskoy                         ;Uncertain Eruption  ;Stratovolcano      
3462;Klyuchevskoy                         ;Uncertain Eruption  ;Stratovolcano      
3463;Kolbeinsey Ridge                     ;Confirmed Eruption  ;Submarine volcano  
3464;Kolbeinsey Ridge                     ;Discredited Eruption;Submarine volcano  
3465;Kolbeinsey Ridge                     ;Discredited Eruption;Submarine volcano  
3466;Kolokol Group                        ;Confirmed Eruption  ;Somma volcano      
3467;Kolokol Group                        ;Confirmed Eruption  ;Somma volcano      
3468;Kolokol Group                        ;Confirmed Eruption  ;Somma volcano      
3469;Kolokol Group                        ;Confirmed Eruption  ;Somma volcano      
3470;Kolokol Group                        ;Confirmed Eruption  ;Somma volcano      
3471;Kolokol Group                        ;Confirmed Eruption  ;Somma volcano      
3472;Kolokol Group                        ;Confirmed Eruption  ;Somma volcano      
3473;Kolokol Group                        ;Confirmed Eruption  ;Somma volcano      
3474;Kolokol Group                        ;Confirmed Eruption  ;Somma volcano      
3475;Kolokol Group                        ;Uncertain Eruption  ;Somma volcano      
3476;Kolokol Group                        ;Uncertain Eruption  ;Somma volcano      
3477;Kone                                 ;Confirmed Eruption  ;Caldera            
3478;Koryaksky                            ;Confirmed Eruption  ;Stratovolcano      
3479;Koryaksky                            ;Confirmed Eruption  ;Stratovolcano      
3480;Koryaksky                            ;Confirmed Eruption  ;Stratovolcano      
3481;Koryaksky                            ;Confirmed Eruption  ;Stratovolcano      
3482;Koryaksky                            ;Discredited Eruption;Stratovolcano      
3483;Koshelev                             ;Confirmed Eruption  ;Stratovolcano      
3484;Koshelev                             ;Uncertain Eruption  ;Stratovolcano      
3485;Krafla                               ;Confirmed Eruption  ;Caldera            
3486;Krafla                               ;Confirmed Eruption  ;Caldera            
3487;Krafla                               ;Confirmed Eruption  ;Caldera            
3488;Krafla                               ;Confirmed Eruption  ;Caldera            
3489;Krafla                               ;Confirmed Eruption  ;Caldera            
3490;Krafla                               ;Confirmed Eruption  ;Caldera            
3491;Krafla                               ;Confirmed Eruption  ;Caldera            
3492;Krafla                               ;Confirmed Eruption  ;Caldera            
3493;Krafla                               ;Confirmed Eruption  ;Caldera            
3494;Krafla                               ;Confirmed Eruption  ;Caldera            
3495;Krafla                               ;Discredited Eruption;Caldera            
3496;Krakatau                             ;Confirmed Eruption  ;Caldera            
3497;Krakatau                             ;Confirmed Eruption  ;Caldera            
3498;Krakatau                             ;Confirmed Eruption  ;Caldera            
3499;Krakatau                             ;Confirmed Eruption  ;Caldera            
3500;Krakatau                             ;Confirmed Eruption  ;Caldera            
3501;Krakatau                             ;Confirmed Eruption  ;Caldera            
3502;Krakatau                             ;Confirmed Eruption  ;Caldera            
3503;Krakatau                             ;Confirmed Eruption  ;Caldera            
3504;Krakatau                             ;Confirmed Eruption  ;Caldera            
3505;Krakatau                             ;Confirmed Eruption  ;Caldera            
3506;Krakatau                             ;Confirmed Eruption  ;Caldera            
3507;Krakatau                             ;Confirmed Eruption  ;Caldera            
3508;Krakatau                             ;Confirmed Eruption  ;Caldera            
3509;Krakatau                             ;Confirmed Eruption  ;Caldera            
3510;Krakatau                             ;Confirmed Eruption  ;Caldera            
3511;Krakatau                             ;Confirmed Eruption  ;Caldera            
3512;Krakatau                             ;Confirmed Eruption  ;Caldera            
3513;Krakatau                             ;Confirmed Eruption  ;Caldera            
3514;Krakatau                             ;Confirmed Eruption  ;Caldera            
3515;Krakatau                             ;Confirmed Eruption  ;Caldera            
3516;Krakatau                             ;Confirmed Eruption  ;Caldera            
3517;Krakatau                             ;Confirmed Eruption  ;Caldera            
3518;Krakatau                             ;Confirmed Eruption  ;Caldera            
3519;Krakatau                             ;Confirmed Eruption  ;Caldera            
3520;Krakatau                             ;Confirmed Eruption  ;Caldera            
3521;Krakatau                             ;Confirmed Eruption  ;Caldera            
3522;Krakatau                             ;Confirmed Eruption  ;Caldera            
3523;Krakatau                             ;Confirmed Eruption  ;Caldera            
3524;Krakatau                             ;Confirmed Eruption  ;Caldera            
3525;Krakatau                             ;Confirmed Eruption  ;Caldera            
3526;Krakatau                             ;Confirmed Eruption  ;Caldera            
3527;Krakatau                             ;Confirmed Eruption  ;Caldera            
3528;Krakatau                             ;Confirmed Eruption  ;Caldera            
3529;Krakatau                             ;Confirmed Eruption  ;Caldera            
3530;Krakatau                             ;Confirmed Eruption  ;Caldera            
3531;Krakatau                             ;Confirmed Eruption  ;Caldera            
3532;Krakatau                             ;Confirmed Eruption  ;Caldera            
3533;Krakatau                             ;Confirmed Eruption  ;Caldera            
3534;Krakatau                             ;Confirmed Eruption  ;Caldera            
3535;Krakatau                             ;Confirmed Eruption  ;Caldera            
3536;Krakatau                             ;Confirmed Eruption  ;Caldera            
3537;Krakatau                             ;Confirmed Eruption  ;Caldera            
3538;Krakatau                             ;Confirmed Eruption  ;Caldera            
3539;Krakatau                             ;Confirmed Eruption  ;Caldera            
3540;Krakatau                             ;Confirmed Eruption  ;Caldera            
3541;Krakatau                             ;Confirmed Eruption  ;Caldera            
3542;Krakatau                             ;Uncertain Eruption  ;Caldera            
3543;Krasheninnikov                       ;Confirmed Eruption  ;Caldera            
3544;Kronotsky                            ;Confirmed Eruption  ;Stratovolcano      
3545;Kronotsky                            ;Confirmed Eruption  ;Stratovolcano      
3546;Krummel-Garbuna-Welcker              ;Confirmed Eruption  ;Stratovolcano      
3547;Krummel-Garbuna-Welcker              ;Confirmed Eruption  ;Stratovolcano      
3548;Ksudach                              ;Confirmed Eruption  ;Stratovolcano      
3549;Ksudach                              ;Confirmed Eruption  ;Stratovolcano      
3550;Kuchinoerabujima                     ;Confirmed Eruption  ;Stratovolcano      
3551;Kuchinoerabujima                     ;Confirmed Eruption  ;Stratovolcano      
3552;Kuchinoerabujima                     ;Confirmed Eruption  ;Stratovolcano      
3553;Kuchinoerabujima                     ;Confirmed Eruption  ;Stratovolcano      
3554;Kuchinoerabujima                     ;Confirmed Eruption  ;Stratovolcano      
3555;Kuchinoerabujima                     ;Confirmed Eruption  ;Stratovolcano      
3556;Kuchinoerabujima                     ;Confirmed Eruption  ;Stratovolcano      
3557;Kuchinoerabujima                     ;Confirmed Eruption  ;Stratovolcano      
3558;Kuchinoerabujima                     ;Confirmed Eruption  ;Stratovolcano      
3559;Kuchinoerabujima                     ;Confirmed Eruption  ;Stratovolcano      
3560;Kuchinoerabujima                     ;Confirmed Eruption  ;Stratovolcano      
3561;Kuchinoerabujima                     ;Confirmed Eruption  ;Stratovolcano      
3562;Kuchinoerabujima                     ;Confirmed Eruption  ;Stratovolcano      
3563;Kuchinoerabujima                     ;Confirmed Eruption  ;Stratovolcano      
3564;Kuchinoerabujima                     ;Confirmed Eruption  ;Stratovolcano      
3565;Kuchinoerabujima                     ;Confirmed Eruption  ;Stratovolcano      
3566;Kuchinoerabujima                     ;Confirmed Eruption  ;Stratovolcano      
3567;Kuchinoerabujima                     ;Confirmed Eruption  ;Stratovolcano      
3568;Kuchinoerabujima                     ;Uncertain Eruption  ;Stratovolcano      
3569;Kuchinoerabujima                     ;Uncertain Eruption  ;Stratovolcano      
3570;Kueishantao                          ;Confirmed Eruption  ;Stratovolcano      
3571;Kujusan                              ;Confirmed Eruption  ;Stratovolcano      
3572;Kujusan                              ;Confirmed Eruption  ;Stratovolcano      
3573;Kujusan                              ;Confirmed Eruption  ;Stratovolcano      
3574;Kujusan                              ;Uncertain Eruption  ;Stratovolcano      
3575;Kunlun Volcanic Group                ;Confirmed Eruption  ;Pyroclastic cone   
3576;Kunlun Volcanic Group                ;Uncertain Eruption  ;Pyroclastic cone   
3577;Kupreanof                            ;Confirmed Eruption  ;Stratovolcano      
3578;Kurikomayama                         ;Confirmed Eruption  ;Stratovolcano      
3579;Kurikomayama                         ;Confirmed Eruption  ;Stratovolcano      
3580;Kurikomayama                         ;Confirmed Eruption  ;Stratovolcano      
3581;Kurikomayama                         ;Confirmed Eruption  ;Stratovolcano      
3582;Kurikomayama                         ;Confirmed Eruption  ;Stratovolcano      
3583;Kurikomayama                         ;Uncertain Eruption  ;Stratovolcano      
3584;Kusatsu-Shiranesan                   ;Confirmed Eruption  ;Stratovolcano      
3585;Kusatsu-Shiranesan                   ;Confirmed Eruption  ;Stratovolcano      
3586;Kusatsu-Shiranesan                   ;Confirmed Eruption  ;Stratovolcano      
3587;Kusatsu-Shiranesan                   ;Confirmed Eruption  ;Stratovolcano      
3588;Kusatsu-Shiranesan                   ;Confirmed Eruption  ;Stratovolcano      
3589;Kusatsu-Shiranesan                   ;Confirmed Eruption  ;Stratovolcano      
3590;Kusatsu-Shiranesan                   ;Confirmed Eruption  ;Stratovolcano      
3591;Kusatsu-Shiranesan                   ;Confirmed Eruption  ;Stratovolcano      
3592;Kusatsu-Shiranesan                   ;Confirmed Eruption  ;Stratovolcano      
3593;Kusatsu-Shiranesan                   ;Confirmed Eruption  ;Stratovolcano      
3594;Kusatsu-Shiranesan                   ;Confirmed Eruption  ;Stratovolcano      
3595;Kusatsu-Shiranesan                   ;Confirmed Eruption  ;Stratovolcano      
3596;Kusatsu-Shiranesan                   ;Confirmed Eruption  ;Stratovolcano      
3597;Kusatsu-Shiranesan                   ;Confirmed Eruption  ;Stratovolcano      
3598;Kusatsu-Shiranesan                   ;Confirmed Eruption  ;Stratovolcano      
3599;Kusatsu-Shiranesan                   ;Confirmed Eruption  ;Stratovolcano      
3600;Kusatsu-Shiranesan                   ;Confirmed Eruption  ;Stratovolcano      
3601;Kusatsu-Shiranesan                   ;Confirmed Eruption  ;Stratovolcano      
3602;Kusatsu-Shiranesan                   ;Confirmed Eruption  ;Stratovolcano      
3603;Kusatsu-Shiranesan                   ;Confirmed Eruption  ;Stratovolcano      
3604;Kusatsu-Shiranesan                   ;Confirmed Eruption  ;Stratovolcano      
3605;Kusatsu-Shiranesan                   ;Uncertain Eruption  ;Stratovolcano      
3606;Kusatsu-Shiranesan                   ;Uncertain Eruption  ;Stratovolcano      
3607;Kusatsu-Shiranesan                   ;Uncertain Eruption  ;Stratovolcano      
3608;Kuttara                              ;Confirmed Eruption  ;Stratovolcano      
3609;Kuwae                                ;Confirmed Eruption  ;Caldera            
3610;Kuwae                                ;Confirmed Eruption  ;Caldera            
3611;Kuwae                                ;Confirmed Eruption  ;Caldera            
3612;Kuwae                                ;Confirmed Eruption  ;Caldera            
3613;Kuwae                                ;Confirmed Eruption  ;Caldera            
3614;Kuwae                                ;Confirmed Eruption  ;Caldera            
3615;Kuwae                                ;Confirmed Eruption  ;Caldera            
3616;Kuwae                                ;Confirmed Eruption  ;Caldera            
3617;Kuwae                                ;Confirmed Eruption  ;Caldera            
3618;Kuwae                                ;Confirmed Eruption  ;Caldera            
3619;Kuwae                                ;Uncertain Eruption  ;Caldera            
